"WorkOrderID","ProductID","OperationSequence","LocationID","ScheduledStartDate","ScheduledEndDate","ActualStartDate","ActualEndDate","ActualResourceHrs","PlannedCost","ActualCost","ModifiedDate"
"55653","803","1","10","2013-12-22 00:00:00","2014-01-02 00:00:00","2014-01-04 00:00:00","2014-01-05 00:00:00","4.1000","92.2500","92.2500","2014-01-04 23:00:00"
"55653","803","6","50","2013-12-22 00:00:00","2014-01-02 00:00:00","2014-01-04 00:00:00","2014-01-05 00:00:00","3.0000","36.7500","36.7500","2014-01-04 23:00:00"
"55654","804","1","10","2013-12-22 00:00:00","2014-01-02 00:00:00","2014-01-04 00:00:00","2014-01-05 00:00:00","4.1000","92.2500","92.2500","2014-01-04 23:00:00"
"55654","804","6","50","2013-12-22 00:00:00","2014-01-02 00:00:00","2014-01-04 00:00:00","2014-01-05 00:00:00","3.0000","36.7500","36.7500","2014-01-04 23:00:00"
"55659","779","7","60","2013-12-23 00:00:00","2014-01-03 00:00:00","2013-12-23 00:00:00","2014-01-03 00:00:00","4.0000","49.0000","49.0000","2014-01-02 23:00:00"
"55660","780","7","60","2013-12-23 00:00:00","2014-01-03 00:00:00","2013-12-23 00:00:00","2014-01-03 00:00:00","4.0000","49.0000","49.0000","2014-01-02 23:00:00"
"55661","781","7","60","2013-12-23 00:00:00","2014-01-03 00:00:00","2013-12-23 00:00:00","2014-01-03 00:00:00","4.0000","49.0000","49.0000","2014-01-02 23:00:00"
"55662","783","7","60","2013-12-23 00:00:00","2014-01-03 00:00:00","2013-12-23 00:00:00","2014-01-03 00:00:00","4.0000","49.0000","49.0000","2014-01-02 23:00:00"
"55663","784","7","60","2013-12-23 00:00:00","2014-01-03 00:00:00","2013-12-23 00:00:00","2014-01-03 00:00:00","4.0000","49.0000","49.0000","2014-01-02 23:00:00"
"55664","793","7","60","2013-12-23 00:00:00","2014-01-03 00:00:00","2013-12-23 00:00:00","2014-01-03 00:00:00","4.0000","49.0000","49.0000","2014-01-02 23:00:00"
"55665","798","7","60","2013-12-23 00:00:00","2014-01-03 00:00:00","2013-12-23 00:00:00","2014-01-03 00:00:00","4.0000","49.0000","49.0000","2014-01-02 23:00:00"
"55666","799","7","60","2013-12-23 00:00:00","2014-01-03 00:00:00","2013-12-23 00:00:00","2014-01-03 00:00:00","4.0000","49.0000","49.0000","2014-01-02 23:00:00"
"55667","957","7","60","2013-12-23 00:00:00","2014-01-03 00:00:00","2013-12-23 00:00:00","2014-01-03 00:00:00","4.0000","49.0000","49.0000","2014-01-02 23:00:00"
"55668","958","7","60","2013-12-23 00:00:00","2014-01-03 00:00:00","2013-12-23 00:00:00","2014-01-03 00:00:00","4.0000","49.0000","49.0000","2014-01-02 23:00:00"
"55669","959","7","60","2013-12-23 00:00:00","2014-01-03 00:00:00","2013-12-23 00:00:00","2014-01-03 00:00:00","4.0000","49.0000","49.0000","2014-01-02 23:00:00"
"55670","964","7","60","2013-12-23 00:00:00","2014-01-03 00:00:00","2013-12-23 00:00:00","2014-01-03 00:00:00","4.0000","49.0000","49.0000","2014-01-02 23:00:00"
"55671","965","7","60","2013-12-23 00:00:00","2014-01-03 00:00:00","2013-12-23 00:00:00","2014-01-03 00:00:00","4.0000","49.0000","49.0000","2014-01-02 23:00:00"
"55672","966","7","60","2013-12-23 00:00:00","2014-01-03 00:00:00","2013-12-23 00:00:00","2014-01-03 00:00:00","4.0000","49.0000","49.0000","2014-01-02 23:00:00"
"55673","971","7","60","2013-12-23 00:00:00","2014-01-03 00:00:00","2013-12-23 00:00:00","2014-01-03 00:00:00","4.0000","49.0000","49.0000","2014-01-02 23:00:00"
"55674","976","7","60","2013-12-23 00:00:00","2014-01-03 00:00:00","2013-12-23 00:00:00","2014-01-03 00:00:00","4.0000","49.0000","49.0000","2014-01-02 23:00:00"
"55675","997","7","60","2013-12-23 00:00:00","2014-01-03 00:00:00","2013-12-23 00:00:00","2014-01-03 00:00:00","4.0000","49.0000","49.0000","2014-01-02 23:00:00"
"55676","516","6","50","2013-12-23 00:00:00","2014-01-03 00:00:00","2013-12-23 00:00:00","2014-01-03 00:00:00","3.0000","36.7500","36.7500","2014-01-02 23:00:00"
"55676","516","7","60","2013-12-23 00:00:00","2014-01-03 00:00:00","2013-12-23 00:00:00","2014-01-03 00:00:00","4.0000","49.0000","49.0000","2014-01-02 23:00:00"
"55677","517","6","50","2013-12-23 00:00:00","2014-01-03 00:00:00","2013-12-23 00:00:00","2014-01-03 00:00:00","3.0000","36.7500","36.7500","2014-01-02 23:00:00"
"55677","517","7","60","2013-12-23 00:00:00","2014-01-03 00:00:00","2013-12-23 00:00:00","2014-01-03 00:00:00","4.0000","49.0000","49.0000","2014-01-02 23:00:00"
"55678","518","6","50","2013-12-23 00:00:00","2014-01-03 00:00:00","2013-12-23 00:00:00","2014-01-03 00:00:00","3.0000","36.7500","36.7500","2014-01-02 23:00:00"
"55678","518","7","60","2013-12-23 00:00:00","2014-01-03 00:00:00","2013-12-23 00:00:00","2014-01-03 00:00:00","4.0000","49.0000","49.0000","2014-01-02 23:00:00"
"55679","519","6","50","2013-12-23 00:00:00","2014-01-03 00:00:00","2013-12-23 00:00:00","2014-01-03 00:00:00","3.0000","36.7500","36.7500","2014-01-02 23:00:00"
"55679","519","7","60","2013-12-23 00:00:00","2014-01-03 00:00:00","2013-12-23 00:00:00","2014-01-03 00:00:00","4.0000","49.0000","49.0000","2014-01-02 23:00:00"
"55680","520","6","50","2013-12-23 00:00:00","2014-01-03 00:00:00","2013-12-23 00:00:00","2014-01-03 00:00:00","3.0000","36.7500","36.7500","2014-01-02 23:00:00"
"55680","520","7","60","2013-12-23 00:00:00","2014-01-03 00:00:00","2013-12-23 00:00:00","2014-01-03 00:00:00","4.0000","49.0000","49.0000","2014-01-02 23:00:00"
"55681","521","6","50","2013-12-23 00:00:00","2014-01-03 00:00:00","2013-12-23 00:00:00","2014-01-03 00:00:00","3.0000","36.7500","36.7500","2014-01-02 23:00:00"
"55681","521","7","60","2013-12-23 00:00:00","2014-01-03 00:00:00","2013-12-23 00:00:00","2014-01-03 00:00:00","4.0000","49.0000","49.0000","2014-01-02 23:00:00"
"55682","522","6","50","2013-12-23 00:00:00","2014-01-03 00:00:00","2013-12-23 00:00:00","2014-01-03 00:00:00","3.0000","36.7500","36.7500","2014-01-02 23:00:00"
"55682","522","7","60","2013-12-23 00:00:00","2014-01-03 00:00:00","2013-12-23 00:00:00","2014-01-03 00:00:00","4.0000","49.0000","49.0000","2014-01-02 23:00:00"
"55688","748","1","10","2013-12-23 00:00:00","2014-01-03 00:00:00","2013-12-23 00:00:00","2014-01-03 00:00:00","4.1000","92.2500","92.2500","2014-01-02 23:00:00"
"55688","748","2","20","2013-12-23 00:00:00","2014-01-03 00:00:00","2013-12-23 00:00:00","2014-01-03 00:00:00","3.5000","87.5000","87.5000","2014-01-02 23:00:00"
"55688","748","3","30","2013-12-23 00:00:00","2014-01-03 00:00:00","2013-12-23 00:00:00","2014-01-03 00:00:00","1.0000","14.5000","14.5000","2014-01-02 23:00:00"
"55688","748","5","45","2013-12-23 00:00:00","2014-01-03 00:00:00","2013-12-23 00:00:00","2014-01-03 00:00:00","2.0000","36.0000","36.0000","2014-01-02 23:00:00"
"55688","748","6","50","2013-12-23 00:00:00","2014-01-03 00:00:00","2013-12-23 00:00:00","2014-01-03 00:00:00","3.0000","36.7500","36.7500","2014-01-02 23:00:00"
"55688","748","7","60","2013-12-23 00:00:00","2014-01-03 00:00:00","2013-12-23 00:00:00","2014-01-03 00:00:00","4.0000","49.0000","49.0000","2014-01-02 23:00:00"
"55689","805","6","50","2013-12-23 00:00:00","2014-01-03 00:00:00","2013-12-23 00:00:00","2014-01-03 00:00:00","3.0000","36.7500","36.7500","2014-01-02 23:00:00"
"55690","806","6","50","2013-12-23 00:00:00","2014-01-03 00:00:00","2013-12-23 00:00:00","2014-01-03 00:00:00","3.0000","36.7500","36.7500","2014-01-02 23:00:00"
"55691","807","6","50","2013-12-23 00:00:00","2014-01-03 00:00:00","2013-12-23 00:00:00","2014-01-03 00:00:00","3.0000","36.7500","36.7500","2014-01-02 23:00:00"
"55692","810","1","10","2013-12-23 00:00:00","2014-01-03 00:00:00","2013-12-23 00:00:00","2014-01-03 00:00:00","4.1000","92.2500","92.2500","2014-01-02 23:00:00"
"55692","810","2","20","2013-12-23 00:00:00","2014-01-03 00:00:00","2013-12-23 00:00:00","2014-01-03 00:00:00","3.5000","87.5000","87.5000","2014-01-02 23:00:00"
"55692","810","6","50","2013-12-23 00:00:00","2014-01-03 00:00:00","2013-12-23 00:00:00","2014-01-03 00:00:00","3.0000","36.7500","36.7500","2014-01-02 23:00:00"
"55693","811","1","10","2013-12-23 00:00:00","2014-01-03 00:00:00","2013-12-23 00:00:00","2014-01-03 00:00:00","4.1000","92.2500","92.2500","2014-01-02 23:00:00"
"55693","811","2","20","2013-12-23 00:00:00","2014-01-03 00:00:00","2013-12-23 00:00:00","2014-01-03 00:00:00","3.5000","87.5000","87.5000","2014-01-02 23:00:00"
"55693","811","6","50","2013-12-23 00:00:00","2014-01-03 00:00:00","2013-12-23 00:00:00","2014-01-03 00:00:00","3.0000","36.7500","36.7500","2014-01-02 23:00:00"
"55694","812","1","10","2013-12-23 00:00:00","2014-01-03 00:00:00","2013-12-23 00:00:00","2014-01-03 00:00:00","4.1000","92.2500","92.2500","2014-01-02 23:00:00"
"55694","812","2","20","2013-12-23 00:00:00","2014-01-03 00:00:00","2013-12-23 00:00:00","2014-01-03 00:00:00","3.5000","87.5000","87.5000","2014-01-02 23:00:00"
"55694","812","6","50","2013-12-23 00:00:00","2014-01-03 00:00:00","2013-12-23 00:00:00","2014-01-03 00:00:00","3.0000","36.7500","36.7500","2014-01-02 23:00:00"
"55695","813","1","10","2013-12-23 00:00:00","2014-01-03 00:00:00","2013-12-23 00:00:00","2014-01-03 00:00:00","4.1000","92.2500","92.2500","2014-01-02 23:00:00"
"55695","813","2","20","2013-12-23 00:00:00","2014-01-03 00:00:00","2013-12-23 00:00:00","2014-01-03 00:00:00","3.5000","87.5000","87.5000","2014-01-02 23:00:00"
"55695","813","6","50","2013-12-23 00:00:00","2014-01-03 00:00:00","2013-12-23 00:00:00","2014-01-03 00:00:00","3.0000","36.7500","36.7500","2014-01-02 23:00:00"
"55696","816","6","50","2013-12-23 00:00:00","2014-01-03 00:00:00","2013-12-23 00:00:00","2014-01-03 00:00:00","3.0000","36.7500","36.7500","2014-01-02 23:00:00"
"55697","818","6","50","2013-12-23 00:00:00","2014-01-03 00:00:00","2013-12-23 00:00:00","2014-01-03 00:00:00","3.0000","36.7500","36.7500","2014-01-02 23:00:00"
"55698","819","6","50","2013-12-23 00:00:00","2014-01-03 00:00:00","2013-12-23 00:00:00","2014-01-03 00:00:00","3.0000","36.7500","36.7500","2014-01-02 23:00:00"
"55699","820","6","50","2013-12-23 00:00:00","2014-01-03 00:00:00","2013-12-23 00:00:00","2014-01-03 00:00:00","3.0000","36.7500","36.7500","2014-01-02 23:00:00"
"55700","821","6","50","2013-12-23 00:00:00","2014-01-03 00:00:00","2013-12-23 00:00:00","2014-01-03 00:00:00","3.0000","36.7500","36.7500","2014-01-02 23:00:00"
"55701","824","6","50","2013-12-23 00:00:00","2014-01-03 00:00:00","2013-12-23 00:00:00","2014-01-03 00:00:00","3.0000","36.7500","36.7500","2014-01-02 23:00:00"
"55702","826","6","50","2013-12-23 00:00:00","2014-01-03 00:00:00","2013-12-23 00:00:00","2014-01-03 00:00:00","3.0000","36.7500","36.7500","2014-01-02 23:00:00"
"55703","827","6","50","2013-12-23 00:00:00","2014-01-03 00:00:00","2013-12-23 00:00:00","2014-01-03 00:00:00","3.0000","36.7500","36.7500","2014-01-02 23:00:00"
"55704","828","6","50","2013-12-23 00:00:00","2014-01-03 00:00:00","2013-12-23 00:00:00","2014-01-03 00:00:00","3.0000","36.7500","36.7500","2014-01-02 23:00:00"
"55705","829","6","50","2013-12-23 00:00:00","2014-01-03 00:00:00","2013-12-23 00:00:00","2014-01-03 00:00:00","3.0000","36.7500","36.7500","2014-01-02 23:00:00"
"55714","894","6","50","2013-12-23 00:00:00","2014-01-03 00:00:00","2013-12-23 00:00:00","2014-01-03 00:00:00","3.0000","36.7500","36.7500","2014-01-02 23:00:00"
"55718","945","1","10","2013-12-23 00:00:00","2014-01-03 00:00:00","2013-12-23 00:00:00","2014-01-03 00:00:00","4.1000","92.2500","92.2500","2014-01-02 23:00:00"
"55718","945","6","50","2013-12-23 00:00:00","2014-01-03 00:00:00","2013-12-23 00:00:00","2014-01-03 00:00:00","3.0000","36.7500","36.7500","2014-01-02 23:00:00"
"55719","946","1","10","2013-12-23 00:00:00","2014-01-03 00:00:00","2013-12-23 00:00:00","2014-01-03 00:00:00","4.1000","92.2500","92.2500","2014-01-02 23:00:00"
"55719","946","2","20","2013-12-23 00:00:00","2014-01-03 00:00:00","2013-12-23 00:00:00","2014-01-03 00:00:00","3.5000","87.5000","87.5000","2014-01-02 23:00:00"
"55719","946","6","50","2013-12-23 00:00:00","2014-01-03 00:00:00","2013-12-23 00:00:00","2014-01-03 00:00:00","3.0000","36.7500","36.7500","2014-01-02 23:00:00"
"55720","947","1","10","2013-12-23 00:00:00","2014-01-03 00:00:00","2013-12-23 00:00:00","2014-01-03 00:00:00","4.1000","92.2500","92.2500","2014-01-02 23:00:00"
"55720","947","2","20","2013-12-23 00:00:00","2014-01-03 00:00:00","2013-12-23 00:00:00","2014-01-03 00:00:00","3.5000","87.5000","87.5000","2014-01-02 23:00:00"
"55720","947","6","50","2013-12-23 00:00:00","2014-01-03 00:00:00","2013-12-23 00:00:00","2014-01-03 00:00:00","3.0000","36.7500","36.7500","2014-01-02 23:00:00"
"55721","949","6","50","2013-12-23 00:00:00","2014-01-03 00:00:00","2013-12-23 00:00:00","2014-01-03 00:00:00","3.0000","36.7500","36.7500","2014-01-02 23:00:00"
"55722","950","6","50","2013-12-23 00:00:00","2014-01-03 00:00:00","2013-12-23 00:00:00","2014-01-03 00:00:00","3.0000","36.7500","36.7500","2014-01-02 23:00:00"
"55723","951","6","50","2013-12-23 00:00:00","2014-01-03 00:00:00","2013-12-23 00:00:00","2014-01-03 00:00:00","3.0000","36.7500","36.7500","2014-01-02 23:00:00"
"55724","994","6","50","2013-12-23 00:00:00","2014-01-03 00:00:00","2013-12-23 00:00:00","2014-01-03 00:00:00","3.0000","36.7500","36.7500","2014-01-02 23:00:00"
"55725","995","6","50","2013-12-23 00:00:00","2014-01-03 00:00:00","2013-12-23 00:00:00","2014-01-03 00:00:00","3.0000","36.7500","36.7500","2014-01-02 23:00:00"
"55726","996","6","50","2013-12-23 00:00:00","2014-01-03 00:00:00","2013-12-23 00:00:00","2014-01-03 00:00:00","3.0000","36.7500","36.7500","2014-01-02 23:00:00"
"55741","802","1","10","2013-12-23 00:00:00","2014-01-03 00:00:00","2013-12-23 00:00:00","2014-01-03 00:00:00","4.1000","92.2500","92.2500","2014-01-02 23:00:00"
"55741","802","6","50","2013-12-23 00:00:00","2014-01-03 00:00:00","2013-12-23 00:00:00","2014-01-03 00:00:00","3.0000","36.7500","36.7500","2014-01-02 23:00:00"
"55742","803","1","10","2013-12-23 00:00:00","2014-01-03 00:00:00","2013-12-23 00:00:00","2014-01-03 00:00:00","4.1000","92.2500","92.2500","2014-01-02 23:00:00"
"55742","803","6","50","2013-12-23 00:00:00","2014-01-03 00:00:00","2013-12-23 00:00:00","2014-01-03 00:00:00","3.0000","36.7500","36.7500","2014-01-02 23:00:00"
"55743","804","1","10","2013-12-23 00:00:00","2014-01-03 00:00:00","2013-12-23 00:00:00","2014-01-03 00:00:00","4.1000","92.2500","92.2500","2014-01-02 23:00:00"
"55743","804","6","50","2013-12-23 00:00:00","2014-01-03 00:00:00","2013-12-23 00:00:00","2014-01-03 00:00:00","3.0000","36.7500","36.7500","2014-01-02 23:00:00"
"55748","784","7","60","2013-12-24 00:00:00","2014-01-04 00:00:00","2014-01-08 00:00:00","2014-01-09 00:00:00","4.0000","49.0000","49.0000","2014-01-08 23:00:00"
"55749","793","7","60","2013-12-24 00:00:00","2014-01-04 00:00:00","2014-01-08 00:00:00","2014-01-09 00:00:00","4.0000","49.0000","49.0000","2014-01-08 23:00:00"
"55750","795","7","60","2013-12-24 00:00:00","2014-01-04 00:00:00","2014-01-08 00:00:00","2014-01-09 00:00:00","4.0000","49.0000","49.0000","2014-01-08 23:00:00"
"55751","796","7","60","2013-12-24 00:00:00","2014-01-04 00:00:00","2014-01-08 00:00:00","2014-01-09 00:00:00","4.0000","49.0000","49.0000","2014-01-08 23:00:00"
"55752","799","7","60","2013-12-24 00:00:00","2014-01-04 00:00:00","2014-01-08 00:00:00","2014-01-09 00:00:00","4.0000","49.0000","49.0000","2014-01-08 23:00:00"
"55753","800","7","60","2013-12-24 00:00:00","2014-01-04 00:00:00","2014-01-08 00:00:00","2014-01-09 00:00:00","4.0000","49.0000","49.0000","2014-01-08 23:00:00"
"55754","801","7","60","2013-12-24 00:00:00","2014-01-04 00:00:00","2014-01-08 00:00:00","2014-01-09 00:00:00","4.0000","49.0000","49.0000","2014-01-08 23:00:00"
"55755","956","7","60","2013-12-24 00:00:00","2014-01-04 00:00:00","2014-01-08 00:00:00","2014-01-09 00:00:00","4.0000","49.0000","49.0000","2014-01-08 23:00:00"
"55756","960","7","60","2013-12-24 00:00:00","2014-01-04 00:00:00","2014-01-08 00:00:00","2014-01-09 00:00:00","4.0000","49.0000","49.0000","2014-01-08 23:00:00"
"55757","966","7","60","2013-12-24 00:00:00","2014-01-04 00:00:00","2014-01-08 00:00:00","2014-01-09 00:00:00","4.0000","49.0000","49.0000","2014-01-08 23:00:00"
"55758","969","7","60","2013-12-24 00:00:00","2014-01-04 00:00:00","2014-01-08 00:00:00","2014-01-09 00:00:00","4.0000","49.0000","49.0000","2014-01-08 23:00:00"
"55759","970","7","60","2013-12-24 00:00:00","2014-01-04 00:00:00","2014-01-08 00:00:00","2014-01-09 00:00:00","4.0000","49.0000","49.0000","2014-01-08 23:00:00"
"55760","974","7","60","2013-12-24 00:00:00","2014-01-04 00:00:00","2014-01-08 00:00:00","2014-01-09 00:00:00","4.0000","49.0000","49.0000","2014-01-08 23:00:00"
"55761","976","7","60","2013-12-24 00:00:00","2014-01-04 00:00:00","2014-01-08 00:00:00","2014-01-09 00:00:00","4.0000","49.0000","49.0000","2014-01-08 23:00:00"
"55762","983","7","60","2013-12-24 00:00:00","2014-01-04 00:00:00","2014-01-08 00:00:00","2014-01-09 00:00:00","4.0000","49.0000","49.0000","2014-01-08 23:00:00"
"55763","987","7","60","2013-12-24 00:00:00","2014-01-04 00:00:00","2014-01-08 00:00:00","2014-01-09 00:00:00","4.0000","49.0000","49.0000","2014-01-08 23:00:00"
"55764","990","7","60","2013-12-24 00:00:00","2014-01-04 00:00:00","2014-01-08 00:00:00","2014-01-09 00:00:00","4.0000","49.0000","49.0000","2014-01-08 23:00:00"
"55765","997","7","60","2013-12-24 00:00:00","2014-01-04 00:00:00","2014-01-08 00:00:00","2014-01-09 00:00:00","4.0000","49.0000","49.0000","2014-01-08 23:00:00"
"55766","999","7","60","2013-12-24 00:00:00","2014-01-04 00:00:00","2014-01-08 00:00:00","2014-01-09 00:00:00","4.0000","49.0000","49.0000","2014-01-08 23:00:00"
"55767","514","6","50","2013-12-24 00:00:00","2014-01-04 00:00:00","2014-01-08 00:00:00","2014-01-09 00:00:00","3.0000","36.7500","36.7500","2014-01-08 23:00:00"
"55767","514","7","60","2013-12-24 00:00:00","2014-01-04 00:00:00","2014-01-08 00:00:00","2014-01-09 00:00:00","4.0000","49.0000","49.0000","2014-01-08 23:00:00"
"55768","516","6","50","2013-12-24 00:00:00","2014-01-04 00:00:00","2014-01-08 00:00:00","2014-01-09 00:00:00","3.0000","36.7500","36.7500","2014-01-08 23:00:00"
"55768","516","7","60","2013-12-24 00:00:00","2014-01-04 00:00:00","2014-01-08 00:00:00","2014-01-09 00:00:00","4.0000","49.0000","49.0000","2014-01-08 23:00:00"
"55769","517","6","50","2013-12-24 00:00:00","2014-01-04 00:00:00","2014-01-08 00:00:00","2014-01-09 00:00:00","3.0000","36.7500","36.7500","2014-01-08 23:00:00"
"55769","517","7","60","2013-12-24 00:00:00","2014-01-04 00:00:00","2014-01-08 00:00:00","2014-01-09 00:00:00","4.0000","49.0000","49.0000","2014-01-08 23:00:00"
"55770","518","6","50","2013-12-24 00:00:00","2014-01-04 00:00:00","2014-01-08 00:00:00","2014-01-09 00:00:00","3.0000","36.7500","36.7500","2014-01-08 23:00:00"
"55770","518","7","60","2013-12-24 00:00:00","2014-01-04 00:00:00","2014-01-08 00:00:00","2014-01-09 00:00:00","4.0000","49.0000","49.0000","2014-01-08 23:00:00"
"55771","519","6","50","2013-12-24 00:00:00","2014-01-04 00:00:00","2014-01-08 00:00:00","2014-01-09 00:00:00","3.0000","36.7500","36.7500","2014-01-08 23:00:00"
"55771","519","7","60","2013-12-24 00:00:00","2014-01-04 00:00:00","2014-01-08 00:00:00","2014-01-09 00:00:00","4.0000","49.0000","49.0000","2014-01-08 23:00:00"
"55772","520","6","50","2013-12-24 00:00:00","2014-01-04 00:00:00","2014-01-08 00:00:00","2014-01-09 00:00:00","3.0000","36.7500","36.7500","2014-01-08 23:00:00"
"55772","520","7","60","2013-12-24 00:00:00","2014-01-04 00:00:00","2014-01-08 00:00:00","2014-01-09 00:00:00","4.0000","49.0000","49.0000","2014-01-08 23:00:00"
"55773","521","6","50","2013-12-24 00:00:00","2014-01-04 00:00:00","2014-01-08 00:00:00","2014-01-09 00:00:00","3.0000","36.7500","36.7500","2014-01-08 23:00:00"
"55773","521","7","60","2013-12-24 00:00:00","2014-01-04 00:00:00","2014-01-08 00:00:00","2014-01-09 00:00:00","4.0000","49.0000","49.0000","2014-01-08 23:00:00"
"55774","522","6","50","2013-12-24 00:00:00","2014-01-04 00:00:00","2014-01-08 00:00:00","2014-01-09 00:00:00","3.0000","36.7500","36.7500","2014-01-08 23:00:00"
"55774","522","7","60","2013-12-24 00:00:00","2014-01-04 00:00:00","2014-01-08 00:00:00","2014-01-09 00:00:00","4.0000","49.0000","49.0000","2014-01-08 23:00:00"
"55779","805","6","50","2013-12-24 00:00:00","2014-01-04 00:00:00","2014-01-08 00:00:00","2014-01-09 00:00:00","3.0000","36.7500","36.7500","2014-01-08 23:00:00"
"55780","806","6","50","2013-12-24 00:00:00","2014-01-04 00:00:00","2014-01-08 00:00:00","2014-01-09 00:00:00","3.0000","36.7500","36.7500","2014-01-08 23:00:00"
"55781","807","6","50","2013-12-24 00:00:00","2014-01-04 00:00:00","2014-01-08 00:00:00","2014-01-09 00:00:00","3.0000","36.7500","36.7500","2014-01-08 23:00:00"
"55782","808","1","10","2013-12-24 00:00:00","2014-01-04 00:00:00","2014-01-08 00:00:00","2014-01-09 00:00:00","4.1000","92.2500","92.2500","2014-01-08 23:00:00"
"55782","808","2","20","2013-12-24 00:00:00","2014-01-04 00:00:00","2014-01-08 00:00:00","2014-01-09 00:00:00","3.5000","87.5000","87.5000","2014-01-08 23:00:00"
"55782","808","6","50","2013-12-24 00:00:00","2014-01-04 00:00:00","2014-01-08 00:00:00","2014-01-09 00:00:00","3.0000","36.7500","36.7500","2014-01-08 23:00:00"
